ID,Title,Authors,Abstract,Keywords,Journal,Publication_Date,Year,DOI,URL,Source,Country,Language
journals/asc/HanL25,Evaluating generative artificial intelligence products using fuzzy social network multi-attribute decision-making model: User perspective.,Minglong Han;Yupeng Liu,,,Appl. Soft Comput.,,2025,10.1016/J.ASOC.2025.113715,https://doi.org/10.1016/j.asoc.2025.113715,DBLP,,
journals/biodb/PoretskyBAS25,Assessing the performance of generative artificial intelligence in retrieving information against manually curated genetic and genomic data.,Elly Poretsky;Victoria C. Blake;Carson M. Andorf;Taner Z. Sen,,,Database J. Biol. Databases Curation,,2025,10.1093/DATABASE/BAAF011,https://doi.org/10.1093/database/baaf011,DBLP,,
journals/cacm/NaharLGL25,Generative Artificial Intelligence Policies under the Microscope.,Mahjabin Nahar;Sian Lee;Rebekah Guillen;Dongwon Lee 0001,,,Commun. ACM,,2025,10.1145/3720536,https://doi.org/10.1145/3720536,DBLP,,
journals/caeai/CheahLK25,"Integrating generative artificial intelligence in K-12 education: Examining teachers&apos; preparedness, practices, and barriers.",Yin Hong Cheah;Jingru Lu;Juhee Kim,,,Comput. Educ. Artif. Intell.,,2025,10.1016/J.CAEAI.2025.100363,https://doi.org/10.1016/j.caeai.2025.100363,DBLP,,
journals/caeai/ChengFLCGS25,Asking generative artificial intelligence the right questions improves writing performance.,Yixin Cheng;Yizhou Fan;Xinyu Li 0004;Guanliang Chen;Dragan Gasevic;Zachari Swiecki,,,Comput. Educ. Artif. Intell.,,2025,10.1016/J.CAEAI.2025.100374,https://doi.org/10.1016/j.caeai.2025.100374,DBLP,,
journals/caee/JoosteWJ25,Engineering Students&apos; Perceptions and Use of Generative Artificial Intelligence.,Johannes L. Jooste;Karin Elizabeth Wolff;Jan G. Joubert,,,Comput. Appl. Eng. Educ.,,2025,10.1002/CAE.70064,https://doi.org/10.1002/cae.70064,DBLP,,
journals/cais/HonigsbergWD25,Generative Artificial Intelligence in Higher Education: Mediating Learning for Literacy Development.,Sarah Hönigsberg;Laura Watkowski;Andreas Drechsler,,,Commun. Assoc. Inf. Syst.,,2025,,https://aisel.aisnet.org/cais/vol56/iss1/35,DBLP,,
journals/cbsn/GerardiniSBPGC25,Supporting Brainstorming with a Collaborative Platform or a Generative Artificial Intelligence Tool: An Exploratory Study.,Katusha Gerardini;Eleonora Diletta Sarcinella;Francesca Borghesi;Andrea Pozzi;Andrea Gaggioli;Alice Chirico,,,Cyberpsychology Behav. Soc. Netw.,,2025,10.1089/CYBER.2024.0518,https://doi.org/10.1089/cyber.2024.0518,DBLP,,
journals/ce/JinSPL25,"High heels, compass, spider-man, or drug? Metaphor analysis of generative artificial intelligence in academic writing.",Fangzhou Jin;Lanfang Sun;Yunqiu Pan;Chin-Hsi Lin,,,Comput. Educ.,,2025,10.1016/J.COMPEDU.2025.105248,https://doi.org/10.1016/j.compedu.2025.105248,DBLP,,
journals/ce/LimLKJLBJJLM25,Development and implementation of a generative artificial intelligence-enhanced simulation to enhance problem-solving skills for pre-service teachers.,Jieun Lim;Unggi Lee;Junbo Koh;Yeil Jeong;Yunseo Lee;Gyuri Byun;Haewon Jung;Yoonsun Jang;Sanghyeok Lee;Jewoong Moon,,,Comput. Educ.,,2025,10.1016/J.COMPEDU.2025.105306,https://doi.org/10.1016/j.compedu.2025.105306,DBLP,,
journals/cea/PallottinoVFPACNMCAMMCO25,Applications and perspectives of Generative Artificial Intelligence in agriculture.,Federico Pallottino;Simona Violino;Simone Figorilli;Catello Pane;Jacopo Aguzzi;Giacomo Colle;Eugenio Nerio Nemmi;Alessandro Montaghi;Damianos Chatzievangelou;Francesca Antonucci;Lavinia Moscovini;Alessandro Mei;Corrado Costa;Luciano Ortenzi,,,Comput. Electron. Agric.,,2025,10.1016/J.COMPAG.2025.109919,https://doi.org/10.1016/j.compag.2025.109919,DBLP,,
journals/cem/Herencsar25e,Generative Artificial Intelligence Driving Innovation Across Industries.,,,,IEEE Consumer Electron. Mag.,,2025,10.1109/MCE.2025.3590232,https://doi.org/10.1109/MCE.2025.3590232,DBLP,,
journals/cem/ZeydanMATL25,Generative Artificial Intelligence for Intent-Based Industrial Automation.,Engin Zeydan;Josep Mangues;Suayb S. Arslan;Yekta Turk;Madhusanka Liyanage,,,IEEE Consumer Electron. Mag.,,2025,10.1109/MCE.2024.3490780,https://doi.org/10.1109/MCE.2024.3490780,DBLP,,
journals/chb/KohnkeM25,Enhancing the emotional aspects of language education through generative artificial intelligence (GenAI): A qualitative investigation.,Lucas Kohnke;Benjamin Luke Moorhouse,,,Comput. Hum. Behav.,,2025,10.1016/J.CHB.2025.108600,https://doi.org/10.1016/j.chb.2025.108600,DBLP,,
journals/chb/ZhaoXZ25,&quot;Positive&quot; or &quot;Threatened&quot;? The impact of the features in generative artificial intelligence on continued behavior.,Li Zhao;Yun Xu;Sheng-kai Zhou,,,Comput. Hum. Behav.,,2025,10.1016/J.CHB.2025.108654,https://doi.org/10.1016/j.chb.2025.108654,DBLP,,
journals/cm/XuMLXLN25,Generative Artificial Intelligence for Mobile Communications: A Diffusion Model Perspective.,Xiaoxia Xu;Xidong Mu;Yuanwei Liu;Hong Xing;Yue Liu 0001;Arumugam Nallanathan,,,IEEE Commun. Mag.,,2025,10.1109/MCOM.001.2400284,https://doi.org/10.1109/MCOM.001.2400284,DBLP,,
journals/cm/ZhengWXLMA25,Radio Map Estimation Based on Generative Artificial Intelligence: Evolution from Point-Level to Cell-Level Prediction.,Yi Zheng;Ji Wang 0004;Wenwu Xie;Xingwang Li 0001;Shahid Mumtaz;Anwer Al-Dulaimi,,,IEEE Commun. Mag.,,2025,10.1109/MCOM.005.2400027,https://doi.org/10.1109/MCOM.005.2400027,DBLP,,
journals/cn/LeblebiciC25,Generative artificial intelligence for integrated sensing and communication in 6G.,Merih Leblebici;Ali Çalhan,,,Comput. Networks,,2025,10.1016/J.COMNET.2025.111573,https://doi.org/10.1016/j.comnet.2025.111573,DBLP,,
journals/computer/Berghel25b,Cyberdidacticism: The New Epistemic Paradigm for Cognitive Minimalism and Generative Artificial Intelligence.,,,,Computer,,2025,10.1109/MC.2025.3548920,https://doi.org/10.1109/MC.2025.3548920,DBLP,,
journals/computer/OwusuMRV25,Robust Intrusion Detection With Combinatorial Fusion and Generative Artificial Intelligence.,Evans Owusu;Mariyam Mapkar;Mohamed Rahouti;Dinesh C. Verma,,,Computer,,2025,10.1109/MC.2024.3524302,https://doi.org/10.1109/MC.2024.3524302,DBLP,,
journals/dai/PasettiSCOB25,"Technical, legal, and ethical challenges of generative artificial intelligence: an analysis of the governance of training data and copyrights.",Marcelo Pasetti;James William Santos;Nicholas Kluge Corrêa;Nythamar de Oliveira;Camila Barbosa,,,Discov. Artif. Intell.,,2025,10.1007/S44163-025-00379-6,https://doi.org/10.1007/s44163-025-00379-6,DBLP,,
journals/displays/GaoL25,A study on international scientific journal cover design driven by generative artificial intelligence.,Zhan Gao;Zhenyu Li,,,Displays,,2025,10.1016/J.DISPLA.2025.103141,https://doi.org/10.1016/j.displa.2025.103141,DBLP,,
journals/dss/LiuHG25,A friend or a foe? The effect of generative artificial intelligence on creator contributions on original work sharing platforms.,Shan Liu;Wenxuan Hu;Baojun Gao,,,Decis. Support Syst.,,2025,10.1016/J.DSS.2025.114513,https://doi.org/10.1016/j.dss.2025.114513,DBLP,,
journals/eaai/PanFLLL25,Enhanced feedback analysis of vertical load reliability parameters for airplane landing gear using an improved generative adversarial network and explainable artificial intelligence techniques.,Wei-Huang Pan;Yun-Wen Feng;Cheng Lu 0002;Jia-Qi Liu;Jingcui Liang,,,Eng. Appl. Artif. Intell.,,2025,10.1016/J.ENGAPPAI.2025.110175,https://doi.org/10.1016/j.engappai.2025.110175,DBLP,,
journals/eaai/VermaTV25,Generative artificial intelligence-based modified abstractive cross attention enabled sequence to sequence model for abstractive Hindi text summarization.,Babita K. Verma;Ani Thomas;Rohit Kumar Verma,,,Eng. Appl. Artif. Intell.,,2025,10.1016/J.ENGAPPAI.2025.111478,https://doi.org/10.1016/j.engappai.2025.111478,DBLP,,
journals/eait/AzeemA25,Personality correlates of academic use of generative artificial intelligence and its outcomes: does fairness matter?,Sundas Azeem;Muhammad Abbas,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13489-6,https://doi.org/10.1007/s10639-025-13489-6,DBLP,,
journals/eait/JabaliSA25,Navigating anxiety in academia: the role of generative artificial intelligence.,Oqab Jabali;Munther Saeedi;Yousef Alawneh,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13433-8,https://doi.org/10.1007/s10639-025-13433-8,DBLP,,
journals/eait/Lee25,Developing a computer-based tutor utilizing Generative Artificial Intelligence (GAI) and Retrieval-Augmented Generation (RAG).,,,,Educ. Inf. Technol.,,2025,10.1007/S10639-024-13129-5,https://doi.org/10.1007/s10639-024-13129-5,DBLP,,
journals/eait/LuoNLWH25,Empirical study on the double-edged effects of generative artificial intelligence on team creativity among university students.,Gongbo Luo;Changsong Niu;Lu Lu;Ling Wu;Lin Huang,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13527-3,https://doi.org/10.1007/s10639-025-13527-3,DBLP,,
journals/eait/MinLJ25,Integrating generative artificial intelligence in the design of scientific inquiry for middle school students.,Taeho Min;Bongwoo Lee;Hunkoog Jho,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13410-1,https://doi.org/10.1007/s10639-025-13410-1,DBLP,,
journals/eait/OttoEL25,Disruptive tensions and emerging practices: an exploratory inquiry into student perspectives on generative Artificial Intelligence in a problem-based learning environment.,Sofie Otto;Stine Ejsing-Duun;Euan Lindsay,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13533-5,https://doi.org/10.1007/s10639-025-13533-5,DBLP,,
journals/eait/SamalaRWRKHE25,"Unveiling the landscape of generative artificial intelligence in education: a comprehensive taxonomy of applications, challenges, and future prospects.",Agariadne Dwinggo Samala;Soha Rawas;Tianchong Wang;Janet Marie Reed;Jinhee Kim;Natalie-Jane Howard;Myriam Ertz,,,Educ. Inf. Technol.,,2025,10.1007/S10639-024-12936-0,https://doi.org/10.1007/s10639-024-12936-0,DBLP,,
journals/eait/SunZ25,Generative artificial intelligence attitude analysis of undergraduate students and their precise improvement strategies: A differential analysis of multifactorial influences.,Lihui Sun;Liang Zhou,,,Educ. Inf. Technol.,,2025,10.1007/S10639-024-13236-3,https://doi.org/10.1007/s10639-024-13236-3,DBLP,,
journals/eait/UcarLL25,Evaluating and challenging the reasoning capabilities of generative artificial intelligence for technology-assisted chemistry education.,Suna Seyma Uçar;Iñigo Lopez-Gazpio;Josu Lopez-Gazpio,,,Educ. Inf. Technol.,,2025,10.1007/S10639-024-13295-6,https://doi.org/10.1007/s10639-024-13295-6,DBLP,,
journals/eait/XiaSSAD25,Developing and validating the student learning agency scale in generative artificial intelligence (AI)-supported contexts.,Liangliang Xia;Kexin Shen;Herui Sun;Xin An;Yan Dong,,,Educ. Inf. Technol.,,2025,10.1007/S10639-024-13137-5,https://doi.org/10.1007/s10639-024-13137-5,DBLP,,
journals/eait/YaojunT25,From text to moving image: Evaluating generative artificial intelligence text-to-video models for pre-writing idea generation in language instruction.,Rong Yaojun;Kizito Tekwa,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13516-6,https://doi.org/10.1007/s10639-025-13516-6,DBLP,,
journals/eait/ZhuRS25,Exploring the acceptance of generative artificial intelligence-assisted learning and design creation among students in art design specialties: based on the extended TAM model.,Zhu Zhu;Yingying Ren;An ran Shen,,,Educ. Inf. Technol.,,2025,10.1007/S10639-025-13551-3,https://doi.org/10.1007/s10639-025-13551-3,DBLP,,
journals/ecra/ChengZYLZ25,Online reviews generated by generative artificial intelligence versus human: A study of perceived differences and user adoption behavior.,Xusen Cheng;Ang Zeng;Bo Yang 0016;Yu Liu;Xiaoping Zhang,,,Electron. Commer. Res. Appl.,,2025,10.1016/J.ELERAP.2025.101497,https://doi.org/10.1016/j.elerap.2025.101497,DBLP,,
journals/elearn/Salhab25,E-learning in the Generative Artificial Intelligence Era: Exploring the Middle Eastern context.,,,,eLearn Mag.,,2025,10.1145/3731626.3689825,https://doi.org/10.1145/3731626.3689825,DBLP,,
journals/es/Salama25,Integrating spotted hyena optimization technique with generative artificial intelligence for time series forecasting.,,,,Expert Syst. J. Knowl. Eng.,,2025,10.1111/EXSY.13681,https://doi.org/10.1111/exsy.13681,DBLP,,
journals/es/SelvarajanMKKSMS25,Generative artificial intelligence and adversarial network for fraud detections in current evolutional systems.,Shitharth Selvarajan;Hariprasath Manoharan;Adil Omar Khadidos;Alaa O. Khadidos;Achyut Shankar;Carsten Maple;Suresh Singh,,,Expert Syst. J. Knowl. Eng.,,2025,10.1111/EXSY.13740,https://doi.org/10.1111/exsy.13740,DBLP,,
journals/esi/MlynarczukH25,Generating microscopic images of rocks using generative artificial intelligence (GenAI).,Mariusz Mlynarczuk;Magdalena Habrat,,,Earth Sci. Informatics,,2025,10.1007/S12145-025-01934-6,https://doi.org/10.1007/s12145-025-01934-6,DBLP,,
journals/esticas/ZhangWPZ25,"Guest Editorial Generative Artificial Intelligence Compute: Algorithms, Implementations, and Applications to CAS.",Chuan Zhang 0001;Naigang Wang;Jongsun Park 0001;Li Zhang 0011,,,IEEE J. Emerg. Sel. Topics Circuits Syst.,,2025,10.1109/JETCAS.2025.3572258,https://doi.org/10.1109/JETCAS.2025.3572258,DBLP,,
journals/expert/LiuGH25,Exploring Generative Artificial Intelligence Techniques in Government: A Case Study.,Sunyi Liu;Mengzhe Geng;Rebecca Hart,,,IEEE Intell. Syst.,,2025,10.1109/MIS.2025.3569429,https://doi.org/10.1109/MIS.2025.3569429,DBLP,,
journals/fcomp/MarengoYYC25,Development and validation of generative artificial intelligence attitude scale for students.,Agostino Marengo;Fatma Gizem Karaoglan Yilmaz;Ramazan Yilmaz;Mehmet Ceylan,,,Frontiers Comput. Sci.,,2025,10.3389/FCOMP.2025.1528455,https://doi.org/10.3389/fcomp.2025.1528455,DBLP,,
journals/fdgth/HaberSLYGPAE25,"The externalization of internal experiences in psychotherapy through generative artificial intelligence: a theoretical, clinical, and ethical analysis.",Yuval Haber;Dorit Hadar Shoval;Inbar Levkovich;Dror Yinon;Karny Gigi;Oori Pen;Tal Angert;Zohar Elyoseph,,,Frontiers Digit. Health,,2025,10.3389/FDGTH.2025.1512273,https://doi.org/10.3389/fdgth.2025.1512273,DBLP,,
journals/frai/JinABTRSBS25,The utility of generative artificial intelligence Chatbot (ChatGPT) in generating teaching and learning material for anesthesiology residents.,Zhaosheng Jin;Ramon Abola;Vincent Bargnes;Alexandra Tsivitis;Sadiq Rahman;Jonathon Schwartz;Sergio D. Bergese;Joy E. Schabel,,,Frontiers Artif. Intell.,,2025,10.3389/FRAI.2025.1582096,https://doi.org/10.3389/frai.2025.1582096,DBLP,,
journals/iahe/WangJS25,"A systematic literature review on the application of generative artificial intelligence (GAI) in teaching within higher education: Instructional contexts, process, and strategies.",Peijun Wang;Yuhui Jing;Shusheng Shen,,,Internet High. Educ.,,2025,10.1016/J.IHEDUC.2025.100996,https://doi.org/10.1016/j.iheduc.2025.100996,DBLP,,
journals/iam/ChengGL25,From emotion to reflection: leveraging EmotionPrompt strategy to empower self-determination in decision-making with generative artificial intelligence.,Xusen Cheng;Lu Gao;Xin (Robert) Luo,,,Inf. Manag.,,2025,10.1016/J.IM.2025.104194,https://doi.org/10.1016/j.im.2025.104194,DBLP,,
journals/iam/SanatizadehLZH25,Engagement or entanglement? The dual impact of generative artificial intelligence in online knowledge exchange platforms.,Aida Sanatizadeh;Yingda Lu;Keran Zhao;Yuheng Hu,,,Inf. Manag.,,2025,10.1016/J.IM.2025.104178,https://doi.org/10.1016/j.im.2025.104178,DBLP,,
journals/iet-cps/GuptaC25,Towards autonomous device protection using behavioural profiling and generative artificial intelligence.,Sandeep Gupta 0002;Bruno Crispo,,,IET Cyper-Phys. Syst. - Theory &amp; Appl.,,2025,10.1049/CPS2.12102,https://doi.org/10.1049/cps2.12102,DBLP,,
journals/ijcopi/ReyesHernandezRR25,Generating medical images of breast cancer using generative artificial intelligence: Master&apos;s Thesis Summary.,Yaneth Reyes-Hernández;Jorge A. Ruiz-Vanoye;Jazmín Rodríguez-Flores,,,Int. J. Comb. Optim. Probl. Informatics,,2025,10.61467/2007.1558.2025.V16I1.1058,https://doi.org/10.61467/2007.1558.2025.v16i1.1058,DBLP,,
journals/ijhci/Topsakal25,"How Familiarity, Ease of Use, Usefulness, and Trust Influence the Acceptance of Generative Artificial Intelligence (AI)-Assisted Travel Planning.",,,,Int. J. Hum. Comput. Interact.,,2025,10.1080/10447318.2024.2426044,https://doi.org/10.1080/10447318.2024.2426044,DBLP,,
journals/ijhci/WangWLDGY25,Factors Influencing University Students&apos; Behavioral Intention to Use Generative Artificial Intelligence: Integrating the Theory of Planned Behavior and AI Literacy.,Chengliang Wang 0001;Haoming Wang;Yuanyuan Li;Jian Dai 0001;Xiaoqing Gu;Teng Yu,,,Int. J. Hum. Comput. Interact.,,2025,10.1080/10447318.2024.2383033,https://doi.org/10.1080/10447318.2024.2383033,DBLP,,
journals/ijhci/WangWS25,Human-Centered Interaction in Virtual Worlds: A New Era of Generative Artificial Intelligence and Metaverse.,Yuying Wang;Le Wang;Keng Leng Siau,,,Int. J. Hum. Comput. Interact.,,2025,10.1080/10447318.2024.2316376,https://doi.org/10.1080/10447318.2024.2316376,DBLP,,
journals/ijhci/ZhengMSWH25,Exploring Factors Influencing Continuance Intention of Pre-Service Teachers in Using Generative Artificial Intelligence.,Wennan Zheng;Zhiji Ma;Jingwen Sun;Qing Wu;Yongbin Hu,,,Int. J. Hum. Comput. Interact.,,2025,10.1080/10447318.2024.2433300,https://doi.org/10.1080/10447318.2024.2433300,DBLP,,
journals/ijict/LiLX25,Optimisation and application of management accounting system based on generative artificial intelligence.,Lan Li;Liefei Liu;Ling Xiang,,,Int. J. Inf. Commun. Technol.,,2025,10.1504/IJICT.2025.147530,https://doi.org/10.1504/IJICT.2025.147530,DBLP,,
journals/ijimai/CotinoArbeloGM25,Youth Expectations and Perceptions of Generative Artificial Intelligence in Higher Education.,Andrea E. Cotino-Arbelo;Carina Soledad González-González;Jezabel Molina-Gil,,,Int. J. Interact. Multim. Artif. Intell.,,2025,10.9781/IJIMAI.2025.02.004,https://doi.org/10.9781/ijimai.2025.02.004,DBLP,,
journals/ijkm/BonnetT25,Unfolding the Potential of Generative Artificial Intelligence: Design Principles for Chatbots in Academic Teaching and Research.,Severin Bonnet;Frank Teuteberg,,,Int. J. Knowl. Manag.,,2025,10.4018/IJKM.368223,https://doi.org/10.4018/ijkm.368223,DBLP,,
journals/ijmi/Kaplan25,New generative artificial intelligence model: ScholarGPT&apos;s performance on dental avulsion.,,,,Int. J. Medical Informatics,,2025,10.1016/J.IJMEDINF.2025.106080,https://doi.org/10.1016/j.ijmedinf.2025.106080,DBLP,,
